symbol_id,date,price
ETH-USD,2022-01-01,3769.7
ETH-USD,2022-01-02,3829.56
ETH-USD,2022-01-03,3761.38
ETH-USD,2022-01-04,3794.06
ETH-USD,2022-01-05,3550.39
ETH-USD,2022-01-06,3418.41
ETH-USD,2022-01-07,3193.21
ETH-USD,2022-01-08,3091.97
ETH-USD,2022-01-09,3157.75
ETH-USD,2022-01-10,3083.1
ETH-USD,2022-01-11,3238.11
ETH-USD,2022-01-12,3372.26
ETH-USD,2022-01-13,3248.29
ETH-USD,2022-01-14,3310.0
ETH-USD,2022-01-15,3330.53
ETH-USD,2022-01-16,3350.92
ETH-USD,2022-01-17,3212.3
ETH-USD,2022-01-18,3164.03
ETH-USD,2022-01-19,3095.83
ETH-USD,2022-01-20,3001.12
ETH-USD,2022-01-21,2557.93
ETH-USD,2022-01-22,2405.18
ETH-USD,2022-01-23,2535.04
ETH-USD,2022-01-24,2440.35
ETH-USD,2022-01-25,2455.94
ETH-USD,2022-01-26,2468.03
ETH-USD,2022-01-27,2423.0
ETH-USD,2022-01-28,2547.09
ETH-USD,2022-01-29,2597.08
ETH-USD,2022-01-30,2603.47
ETH-USD,2022-01-31,2688.28
ETH-USD,2022-02-01,2792.12
ETH-USD,2022-02-02,2682.85
ETH-USD,2022-02-03,2679.16
ETH-USD,2022-02-04,2983.59
ETH-USD,2022-02-05,3014.65
ETH-USD,2022-02-06,3057.48
ETH-USD,2022-02-07,3142.47
ETH-USD,2022-02-08,3122.61
ETH-USD,2022-02-09,3239.46
ETH-USD,2022-02-10,3077.48
ETH-USD,2022-02-11,2927.38
ETH-USD,2022-02-12,2917.36
ETH-USD,2022-02-13,2883.46
ETH-USD,2022-02-14,2933.48
ETH-USD,2022-02-15,3179.88
ETH-USD,2022-02-16,3127.83
ETH-USD,2022-02-17,2881.48
ETH-USD,2022-02-18,2785.73
ETH-USD,2022-02-19,2763.7
ETH-USD,2022-02-20,2628.65
ETH-USD,2022-02-21,2573.82
ETH-USD,2022-02-22,2639.3
ETH-USD,2022-02-23,2590.36
ETH-USD,2022-02-24,2598.07
ETH-USD,2022-02-25,2764.54
ETH-USD,2022-02-26,2781.11
ETH-USD,2022-02-27,2621.8
ETH-USD,2022-02-28,2919.2
ETH-USD,2022-03-01,2972.49
ETH-USD,2022-03-02,2950.12
ETH-USD,2022-03-03,2834.47
ETH-USD,2022-03-04,2617.16
ETH-USD,2022-03-05,2664.83
ETH-USD,2022-03-06,2555.04
ETH-USD,2022-03-07,2497.77
